,EquipGrp,Grade,GradeT,DisplayStat,StatT,Chance,Duration,MinLvl,MaxLvl,StatValue
1878,Mechanical Heart; Badge,Rare,Prime,LUK,Flat,1.0,0,51,70,6
1879,Mechanical Heart; Badge,Rare,Prime,LUK,Flat,1.0,0,71,90,8
1880,Mechanical Heart; Badge,Rare,Prime,LUK,Flat,1.0,0,91,300,10
1881,Mechanical Heart; Badge,Rare,Prime,Weapon ATT,Flat,1.0,0,0,20,1
1882,Mechanical Heart; Badge,Rare,Prime,Weapon ATT,Flat,1.0,0,21,40,2
1883,Mechanical Heart; Badge,Rare,Prime,Weapon ATT,Flat,1.0,0,41,60,4
1884,Mechanical Heart; Badge,Rare,Prime,Weapon ATT,Flat,1.0,0,61,80,6
1885,Mechanical Heart; Badge,Rare,Prime,Weapon ATT,Flat,1.0,0,81,90,8
1886,Mechanical Heart; Badge,Rare,Prime,Weapon ATT,Flat,1.0,0,91,300,10
1887,Mechanical Heart; Badge,Rare,Prime,Magic ATT,Flat,1.0,0,0,20,1
1888,Mechanical Heart; Badge,Rare,Prime,Magic ATT,Flat,1.0,0,21,40,2
1889,Mechanical Heart; Badge,Rare,Prime,Magic ATT,Flat,1.0,0,41,60,4
1890,Mechanical Heart; Badge,Rare,Prime,Magic ATT,Flat,1.0,0,61,80,6
1891,Mechanical Heart; Badge,Rare,Prime,Magic ATT,Flat,1.0,0,81,90,8
1892,Mechanical Heart; Badge,Rare,Prime,Magic ATT,Flat,1.0,0,91,300,10
1893,Mechanical Heart; Badge,Rare,Prime,MaxHP,Flat,1.0,0,0,20,10
1894,Mechanical Heart; Badge,Rare,Prime,MaxHP,Flat,1.0,0,21,50,15
1895,Mechanical Heart; Badge,Rare,Prime,MaxHP,Flat,1.0,0,51,90,50
1896,Mechanical Heart; Badge,Rare,Prime,MaxHP,Flat,1.0,0,91,300,100
1897,Mechanical Heart; Badge,Rare,Prime,MaxMP,Flat,1.0,0,0,20,10
1898,Mechanical Heart; Badge,Rare,Prime,MaxMP,Flat,1.0,0,21,50,15
1899,Mechanical Heart; Badge,Rare,Prime,MaxMP,Flat,1.0,0,51,90,50
1900,Mechanical Heart; Badge,Rare,Prime,MaxMP,Flat,1.0,0,91,300,100
1901,Mechanical Heart; Badge,Rare,Prime,DEF,Flat,1.0,0,0,20,10
1902,Mechanical Heart; Badge,Rare,Prime,DEF,Flat,1.0,0,21,50,15
1903,Mechanical Heart; Badge,Rare,Prime,DEF,Flat,1.0,0,51,90,50
1904,Mechanical Heart; Badge,Rare,Prime,DEF,Flat,1.0,0,91,300,100
1905,Mechanical Heart; Badge,Rare,Prime,Speed,Flat,1.0,0,0,20,2
1906,Mechanical Heart; Badge,Rare,Prime,Speed,Flat,1.0,0,21,50,3
1907,Mechanical Heart; Badge,Rare,Prime,Speed,Flat,1.0,0,51,80,4
1908,Mechanical Heart; Badge,Rare,Prime,Speed,Flat,1.0,0,81,110,5
1909,Mechanical Heart; Badge,Rare,Prime,Speed,Flat,1.0,0,111,300,6
1910,Mechanical Heart; Badge,Rare,Prime,Jump,Flat,1.0,0,0,20,2
1911,Mechanical Heart; Badge,Rare,Prime,Jump,Flat,1.0,0,21,50,3
1912,Mechanical Heart; Badge,Rare,Prime,Jump,Flat,1.0,0,51,80,4
1913,Mechanical Heart; Badge,Rare,Prime,Jump,Flat,1.0,0,81,110,5
1914,Mechanical Heart; Badge,Rare,Prime,Jump,Flat,1.0,0,111,300,6
1915,Mechanical Heart; Badge,Rare,Prime,STR%,Perc,1.0,0,0,90,1%
1916,Mechanical Heart; Badge,Rare,Prime,STR%,Perc,1.0,0,91,300,2%
1917,Mechanical Heart; Badge,Rare,Prime,DEX%,Perc,1.0,0,0,90,1%
1918,Mechanical Heart; Badge,Rare,Prime,DEX%,Perc,1.0,0,91,300,2%
1919,Mechanical Heart; Badge,Rare,Prime,INT%,Perc,1.0,0,0,90,1%
1920,Mechanical Heart; Badge,Rare,Prime,INT%,Perc,1.0,0,91,300,2%
1921,Mechanical Heart; Badge,Rare,Prime,LUK%,Perc,1.0,0,0,90,1%
1922,Mechanical Heart; Badge,Rare,Prime,LUK%,Perc,1.0,0,91,300,2%
1923,Mechanical Heart; Badge,Rare,Prime,DEF%,Perc,1.0,0,0,90,1%
1924,Mechanical Heart; Badge,Rare,Prime,DEF%,Perc,1.0,0,91,300,2%
1925,Mechanical Heart; Badge,Rare,Prime,MaxHP%,Perc,1.0,0,0,90,1%
1926,Mechanical Heart; Badge,Rare,Prime,MaxHP%,Perc,1.0,0,91,300,2%
1927,Mechanical Heart; Badge,Rare,Prime,MaxMP%,Perc,1.0,0,0,90,1%
1928,Mechanical Heart; Badge,Rare,Prime,MaxMP%,Perc,1.0,0,91,300,2%
1929,Mechanical Heart; Badge,Rare,Prime,All Stats,Flat,1.0,0,0,50,1
1930,Mechanical Heart; Badge,Rare,Prime,All Stats,Flat,1.0,0,51,90,2
1931,Mechanical Heart; Badge,Rare,Prime,All Stats,Flat,1.0,0,91,300,3
1932,Mechanical Heart; Badge,Epic,Prime,STR,Flat,1.0,0,0,20,4
1933,Mechanical Heart; Badge,Epic,Prime,STR,Flat,1.0,0,21,40,6
1934,Mechanical Heart; Badge,Epic,Prime,STR,Flat,1.0,0,41,50,8
1935,Mechanical Heart; Badge,Epic,Prime,STR,Flat,1.0,0,51,70,10
1936,Mechanical Heart; Badge,Epic,Prime,STR,Flat,1.0,0,71,90,12
1937,Mechanical Heart; Badge,Epic,Prime,STR,Flat,1.0,0,91,300,14
1938,Mechanical Heart; Badge,Epic,Prime,DEX,Flat,1.0,0,0,20,4
1939,Mechanical Heart; Badge,Epic,Prime,DEX,Flat,1.0,0,21,40,6
1940,Mechanical Heart; Badge,Epic,Prime,DEX,Flat,1.0,0,41,50,8
1941,Mechanical Heart; Badge,Epic,Prime,DEX,Flat,1.0,0,51,70,10
1942,Mechanical Heart; Badge,Epic,Prime,DEX,Flat,1.0,0,71,90,12
1943,Mechanical Heart; Badge,Epic,Prime,DEX,Flat,1.0,0,91,300,14
1944,Mechanical Heart; Badge,Epic,Prime,INT,Flat,1.0,0,0,20,4
1945,Mechanical Heart; Badge,Epic,Prime,INT,Flat,1.0,0,21,40,6
1946,Mechanical Heart; Badge,Epic,Prime,INT,Flat,1.0,0,41,50,8
1947,Mechanical Heart; Badge,Epic,Prime,INT,Flat,1.0,0,51,70,10
1948,Mechanical Heart; Badge,Epic,Prime,INT,Flat,1.0,0,71,90,12
1949,Mechanical Heart; Badge,Epic,Prime,INT,Flat,1.0,0,91,300,14
1950,Mechanical Heart; Badge,Epic,Prime,LUK,Flat,1.0,0,0,20,4
1951,Mechanical Heart; Badge,Epic,Prime,LUK,Flat,1.0,0,21,40,6
1952,Mechanical Heart; Badge,Epic,Prime,LUK,Flat,1.0,0,41,50,8
1953,Mechanical Heart; Badge,Epic,Prime,LUK,Flat,1.0,0,51,70,10
1954,Mechanical Heart; Badge,Epic,Prime,LUK,Flat,1.0,0,71,90,12
1955,Mechanical Heart; Badge,Epic,Prime,LUK,Flat,1.0,0,91,300,14
1956,Mechanical Heart; Badge,Epic,Prime,Weapon ATT,Flat,1.0,0,0,20,4
1957,Mechanical Heart; Badge,Epic,Prime,Weapon ATT,Flat,1.0,0,21,50,6
1958,Mechanical Heart; Badge,Epic,Prime,Weapon ATT,Flat,1.0,0,51,90,8
1959,Mechanical Heart; Badge,Epic,Prime,Weapon ATT,Flat,1.0,0,91,300,11
1960,Mechanical Heart; Badge,Epic,Prime,Magic ATT,Flat,1.0,0,0,20,4
1961,Mechanical Heart; Badge,Epic,Prime,Magic ATT,Flat,1.0,0,21,50,6
1962,Mechanical Heart; Badge,Epic,Prime,Magic ATT,Flat,1.0,0,51,90,8
1963,Mechanical Heart; Badge,Epic,Prime,Magic ATT,Flat,1.0,0,91,300,11
1964,Mechanical Heart; Badge,Epic,Prime,MaxHP,Flat,1.0,0,0,10,15
1965,Mechanical Heart; Badge,Epic,Prime,MaxHP,Flat,1.0,0,11,20,30
1966,Mechanical Heart; Badge,Epic,Prime,MaxHP,Flat,1.0,0,21,30,45
1967,Mechanical Heart; Badge,Epic,Prime,MaxHP,Flat,1.0,0,31,40,60
1968,Mechanical Heart; Badge,Epic,Prime,MaxHP,Flat,1.0,0,41,50,75
1969,Mechanical Heart; Badge,Epic,Prime,MaxHP,Flat,1.0,0,51,60,90
1970,Mechanical Heart; Badge,Epic,Prime,MaxHP,Flat,1.0,0,61,70,105
1971,Mechanical Heart; Badge,Epic,Prime,MaxHP,Flat,1.0,0,71,80,120
1972,Mechanical Heart; Badge,Epic,Prime,MaxHP,Flat,1.0,0,81,90,135
1973,Mechanical Heart; Badge,Epic,Prime,MaxHP,Flat,1.0,0,91,100,150
1974,Mechanical Heart; Badge,Epic,Prime,MaxHP,Flat,1.0,0,101,110,165
1975,Mechanical Heart; Badge,Epic,Prime,MaxHP,Flat,1.0,0,111,300,180
1976,Mechanical Heart; Badge,Epic,Prime,MaxMP,Flat,1.0,0,0,10,15
1977,Mechanical Heart; Badge,Epic,Prime,MaxMP,Flat,1.0,0,11,20,30
1978,Mechanical Heart; Badge,Epic,Prime,MaxMP,Flat,1.0,0,21,30,45
1979,Mechanical Heart; Badge,Epic,Prime,MaxMP,Flat,1.0,0,31,40,60
1980,Mechanical Heart; Badge,Epic,Prime,MaxMP,Flat,1.0,0,41,50,75
1981,Mechanical Heart; Badge,Epic,Prime,MaxMP,Flat,1.0,0,51,60,90
1982,Mechanical Heart; Badge,Epic,Prime,MaxMP,Flat,1.0,0,61,70,105
1983,Mechanical Heart; Badge,Epic,Prime,MaxMP,Flat,1.0,0,71,80,120
1984,Mechanical Heart; Badge,Epic,Prime,MaxMP,Flat,1.0,0,81,90,135
1985,Mechanical Heart; Badge,Epic,Prime,MaxMP,Flat,1.0,0,91,100,150
1986,Mechanical Heart; Badge,Epic,Prime,MaxMP,Flat,1.0,0,101,110,165
1987,Mechanical Heart; Badge,Epic,Prime,MaxMP,Flat,1.0,0,111,300,180
1988,Mechanical Heart; Badge,Epic,Prime,DEF,Flat,1.0,0,0,20,15
1989,Mechanical Heart; Badge,Epic,Prime,DEF,Flat,1.0,0,21,50,20
1990,Mechanical Heart; Badge,Epic,Prime,DEF,Flat,1.0,0,51,90,60
1991,Mechanical Heart; Badge,Epic,Prime,DEF,Flat,1.0,0,91,300,120
1992,Mechanical Heart; Badge,Epic,Prime,Speed,Flat,1.0,0,0,30,4
1993,Mechanical Heart; Badge,Epic,Prime,Speed,Flat,1.0,0,31,110,6
1994,Mechanical Heart; Badge,Epic,Prime,Speed,Flat,1.0,0,111,300,8
1995,Mechanical Heart; Badge,Epic,Prime,Jump,Flat,1.0,0,0,30,4
1996,Mechanical Heart; Badge,Epic,Prime,Jump,Flat,1.0,0,31,110,6
1997,Mechanical Heart; Badge,Epic,Prime,Jump,Flat,1.0,0,111,300,8
1998,Mechanical Heart; Badge,Epic,Prime,STR%,Perc,1.0,0,0,20,1%
1999,Mechanical Heart; Badge,Epic,Prime,STR%,Perc,1.0,0,21,50,2%
2000,Mechanical Heart; Badge,Epic,Prime,STR%,Perc,1.0,0,51,90,3%
2001,Mechanical Heart; Badge,Epic,Prime,STR%,Perc,1.0,0,91,300,4%
2002,Mechanical Heart; Badge,Epic,Prime,DEX%,Perc,1.0,0,0,20,1%
2003,Mechanical Heart; Badge,Epic,Prime,DEX%,Perc,1.0,0,21,50,2%
2004,Mechanical Heart; Badge,Epic,Prime,DEX%,Perc,1.0,0,51,90,3%
2005,Mechanical Heart; Badge,Epic,Prime,DEX%,Perc,1.0,0,91,300,4%
2006,Mechanical Heart; Badge,Epic,Prime,INT%,Perc,1.0,0,0,20,1%
2007,Mechanical Heart; Badge,Epic,Prime,INT%,Perc,1.0,0,21,50,2%
2008,Mechanical Heart; Badge,Epic,Prime,INT%,Perc,1.0,0,51,90,3%
2009,Mechanical Heart; Badge,Epic,Prime,INT%,Perc,1.0,0,91,300,4%
2010,Mechanical Heart; Badge,Epic,Prime,LUK%,Perc,1.0,0,0,20,1%
2011,Mechanical Heart; Badge,Epic,Prime,LUK%,Perc,1.0,0,21,50,2%
2012,Mechanical Heart; Badge,Epic,Prime,LUK%,Perc,1.0,0,51,90,3%
2013,Mechanical Heart; Badge,Epic,Prime,LUK%,Perc,1.0,0,91,300,4%
2014,Mechanical Heart; Badge,Epic,Prime,MaxHP%,Perc,1.0,0,0,20,1%
2015,Mechanical Heart; Badge,Epic,Prime,MaxHP%,Perc,1.0,0,21,50,2%
2016,Mechanical Heart; Badge,Epic,Prime,MaxHP%,Perc,1.0,0,51,90,3%
2017,Mechanical Heart; Badge,Epic,Prime,MaxHP%,Perc,1.0,0,91,300,5%
2018,Mechanical Heart; Badge,Epic,Prime,MaxMP%,Perc,1.0,0,0,20,1%
2019,Mechanical Heart; Badge,Epic,Prime,MaxMP%,Perc,1.0,0,21,50,2%
2020,Mechanical Heart; Badge,Epic,Prime,MaxMP%,Perc,1.0,0,51,90,3%
2021,Mechanical Heart; Badge,Epic,Prime,MaxMP%,Perc,1.0,0,91,300,5%
2022,Mechanical Heart; Badge,Epic,Prime,DEF%,Perc,1.0,0,0,30,1%
2023,Mechanical Heart; Badge,Epic,Prime,DEF%,Perc,1.0,0,31,70,2%
2024,Mechanical Heart; Badge,Epic,Prime,DEF%,Perc,1.0,0,71,300,4%
2025,Mechanical Heart; Badge,Epic,Prime,All Stats%,Perc,1.0,0,0,90,1%
2026,Mechanical Heart; Badge,Epic,Prime,All Stats%,Perc,1.0,0,91,300,2%
2027,Mechanical Heart; Badge,Unique,Prime,STR,Flat,1.0,0,0,20,8
2028,Mechanical Heart; Badge,Unique,Prime,STR,Flat,1.0,0,21,50,10
2029,Mechanical Heart; Badge,Unique,Prime,STR,Flat,1.0,0,51,70,12
2030,Mechanical Heart; Badge,Unique,Prime,STR,Flat,1.0,0,71,90,14
2031,Mechanical Heart; Badge,Unique,Prime,STR,Flat,1.0,0,91,300,16
2032,Mechanical Heart; Badge,Unique,Prime,DEX,Flat,1.0,0,0,20,8
2033,Mechanical Heart; Badge,Unique,Prime,DEX,Flat,1.0,0,21,50,10
2034,Mechanical Heart; Badge,Unique,Prime,DEX,Flat,1.0,0,51,70,12
2035,Mechanical Heart; Badge,Unique,Prime,DEX,Flat,1.0,0,71,90,14
2036,Mechanical Heart; Badge,Unique,Prime,DEX,Flat,1.0,0,91,300,16
2037,Mechanical Heart; Badge,Unique,Prime,INT,Flat,1.0,0,0,20,8
2038,Mechanical Heart; Badge,Unique,Prime,INT,Flat,1.0,0,21,50,10
2039,Mechanical Heart; Badge,Unique,Prime,INT,Flat,1.0,0,51,70,12
2040,Mechanical Heart; Badge,Unique,Prime,INT,Flat,1.0,0,71,90,14
2041,Mechanical Heart; Badge,Unique,Prime,INT,Flat,1.0,0,91,300,16
2042,Mechanical Heart; Badge,Unique,Prime,LUK,Flat,1.0,0,0,20,8
2043,Mechanical Heart; Badge,Unique,Prime,LUK,Flat,1.0,0,21,50,10
2044,Mechanical Heart; Badge,Unique,Prime,LUK,Flat,1.0,0,51,70,12
2045,Mechanical Heart; Badge,Unique,Prime,LUK,Flat,1.0,0,71,90,14
2046,Mechanical Heart; Badge,Unique,Prime,LUK,Flat,1.0,0,91,300,16
2047,Mechanical Heart; Badge,Unique,Prime,Weapon ATT,Flat,1.0,0,0,20,6
2048,Mechanical Heart; Badge,Unique,Prime,Weapon ATT,Flat,1.0,0,21,50,8
2049,Mechanical Heart; Badge,Unique,Prime,Weapon ATT,Flat,1.0,0,51,90,10
2050,Mechanical Heart; Badge,Unique,Prime,Weapon ATT,Flat,1.0,0,91,300,12
2051,Mechanical Heart; Badge,Unique,Prime,Magic ATT,Flat,1.0,0,0,20,6
2052,Mechanical Heart; Badge,Unique,Prime,Magic ATT,Flat,1.0,0,21,50,8
2053,Mechanical Heart; Badge,Unique,Prime,Magic ATT,Flat,1.0,0,51,90,10
2054,Mechanical Heart; Badge,Unique,Prime,Magic ATT,Flat,1.0,0,91,300,12
2055,Mechanical Heart; Badge,Unique,Prime,DEF,Flat,1.0,0,0,20,15
2056,Mechanical Heart; Badge,Unique,Prime,DEF,Flat,1.0,0,21,50,30
2057,Mechanical Heart; Badge,Unique,Prime,DEF,Flat,1.0,0,51,90,80
2058,Mechanical Heart; Badge,Unique,Prime,DEF,Flat,1.0,0,91,300,150
2059,Mechanical Heart; Badge,Unique,Prime,MaxHP,Flat,1.0,0,0,10,20
2060,Mechanical Heart; Badge,Unique,Prime,MaxHP,Flat,1.0,0,11,20,40
2061,Mechanical Heart; Badge,Unique,Prime,MaxHP,Flat,1.0,0,21,30,60
2062,Mechanical Heart; Badge,Unique,Prime,MaxHP,Flat,1.0,0,31,40,80
2063,Mechanical Heart; Badge,Unique,Prime,MaxHP,Flat,1.0,0,41,50,100
2064,Mechanical Heart; Badge,Unique,Prime,MaxHP,Flat,1.0,0,51,60,120
2065,Mechanical Heart; Badge,Unique,Prime,MaxHP,Flat,1.0,0,61,70,140
2066,Mechanical Heart; Badge,Unique,Prime,MaxHP,Flat,1.0,0,71,80,160
2067,Mechanical Heart; Badge,Unique,Prime,MaxHP,Flat,1.0,0,81,90,180
2068,Mechanical Heart; Badge,Unique,Prime,MaxHP,Flat,1.0,0,91,100,200
2069,Mechanical Heart; Badge,Unique,Prime,MaxHP,Flat,1.0,0,101,110,220
2070,Mechanical Heart; Badge,Unique,Prime,MaxHP,Flat,1.0,0,111,300,240
2071,Mechanical Heart; Badge,Unique,Prime,MaxMP,Flat,1.0,0,0,10,20
2072,Mechanical Heart; Badge,Unique,Prime,MaxMP,Flat,1.0,0,11,20,40
2073,Mechanical Heart; Badge,Unique,Prime,MaxMP,Flat,1.0,0,21,30,60
2074,Mechanical Heart; Badge,Unique,Prime,MaxMP,Flat,1.0,0,31,40,80
2075,Mechanical Heart; Badge,Unique,Prime,MaxMP,Flat,1.0,0,41,50,100
2076,Mechanical Heart; Badge,Unique,Prime,MaxMP,Flat,1.0,0,51,60,120
2077,Mechanical Heart; Badge,Unique,Prime,MaxMP,Flat,1.0,0,61,70,140
2078,Mechanical Heart; Badge,Unique,Prime,MaxMP,Flat,1.0,0,71,80,160
2079,Mechanical Heart; Badge,Unique,Prime,MaxMP,Flat,1.0,0,81,90,180
2080,Mechanical Heart; Badge,Unique,Prime,MaxMP,Flat,1.0,0,91,100,200
2081,Mechanical Heart; Badge,Unique,Prime,MaxMP,Flat,1.0,0,101,110,220
2082,Mechanical Heart; Badge,Unique,Prime,MaxMP,Flat,1.0,0,111,300,240
2083,Mechanical Heart; Badge,Unique,Prime,STR%,Perc,1.0,0,0,20,2%
2084,Mechanical Heart; Badge,Unique,Prime,STR%,Perc,1.0,0,21,50,3%
2085,Mechanical Heart; Badge,Unique,Prime,STR%,Perc,1.0,0,51,90,4%
2086,Mechanical Heart; Badge,Unique,Prime,STR%,Perc,1.0,0,91,300,5%
2087,Mechanical Heart; Badge,Unique,Prime,DEX%,Perc,1.0,0,0,20,2%
2088,Mechanical Heart; Badge,Unique,Prime,DEX%,Perc,1.0,0,21,50,3%
2089,Mechanical Heart; Badge,Unique,Prime,DEX%,Perc,1.0,0,51,90,4%
2090,Mechanical Heart; Badge,Unique,Prime,DEX%,Perc,1.0,0,91,300,5%
2091,Mechanical Heart; Badge,Unique,Prime,INT%,Perc,1.0,0,0,20,2%
2092,Mechanical Heart; Badge,Unique,Prime,INT%,Perc,1.0,0,21,50,3%
2093,Mechanical Heart; Badge,Unique,Prime,INT%,Perc,1.0,0,51,90,4%
2094,Mechanical Heart; Badge,Unique,Prime,INT%,Perc,1.0,0,91,300,5%
2095,Mechanical Heart; Badge,Unique,Prime,LUK%,Perc,1.0,0,0,20,2%
2096,Mechanical Heart; Badge,Unique,Prime,LUK%,Perc,1.0,0,21,50,3%
2097,Mechanical Heart; Badge,Unique,Prime,LUK%,Perc,1.0,0,51,90,4%
2098,Mechanical Heart; Badge,Unique,Prime,LUK%,Perc,1.0,0,91,300,5%
2099,Mechanical Heart; Badge,Unique,Prime,MaxHP%,Perc,1.0,0,0,20,2%
2100,Mechanical Heart; Badge,Unique,Prime,MaxHP%,Perc,1.0,0,21,50,3%
2101,Mechanical Heart; Badge,Unique,Prime,MaxHP%,Perc,1.0,0,51,90,5%
2102,Mechanical Heart; Badge,Unique,Prime,MaxHP%,Perc,1.0,0,91,300,7%
2103,Mechanical Heart; Badge,Unique,Prime,MaxMP%,Perc,1.0,0,0,20,2%
2104,Mechanical Heart; Badge,Unique,Prime,MaxMP%,Perc,1.0,0,21,50,3%
2105,Mechanical Heart; Badge,Unique,Prime,MaxMP%,Perc,1.0,0,51,90,5%
2106,Mechanical Heart; Badge,Unique,Prime,MaxMP%,Perc,1.0,0,91,300,7%
2107,Mechanical Heart; Badge,Unique,Prime,DEF%,Perc,1.0,0,0,20,2%
2108,Mechanical Heart; Badge,Unique,Prime,DEF%,Perc,1.0,0,21,50,3%
2109,Mechanical Heart; Badge,Unique,Prime,DEF%,Perc,1.0,0,51,90,5%
2110,Mechanical Heart; Badge,Unique,Prime,DEF%,Perc,1.0,0,91,300,7%
2111,Mechanical Heart; Badge,Unique,Prime,All Stats%,Perc,1.0,0,0,20,1%
2112,Mechanical Heart; Badge,Unique,Prime,All Stats%,Perc,1.0,0,21,50,2%
2113,Mechanical Heart; Badge,Unique,Prime,All Stats%,Perc,1.0,0,51,90,3%
2114,Mechanical Heart; Badge,Unique,Prime,All Stats%,Perc,1.0,0,91,300,4%
2115,Mechanical Heart; Badge,Unique,Prime,Skills and Potion HP Recovery,Flat,1.0,0,0,20,5%
2116,Mechanical Heart; Badge,Unique,Prime,Skills and Potion HP Recovery,Flat,1.0,0,21,50,10%
2117,Mechanical Heart; Badge,Unique,Prime,Skills and Potion HP Recovery,Flat,1.0,0,51,90,15%
2118,Mechanical Heart; Badge,Unique,Prime,Skills and Potion HP Recovery,Flat,1.0,0,91,300,20%
2119,Mechanical Heart; Badge,Unique,Prime,STR +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
2120,Mechanical Heart; Badge,Unique,Prime,DEX +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
2121,Mechanical Heart; Badge,Unique,Prime,INT +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
2122,Mechanical Heart; Badge,Unique,Prime,LUK +1 per 10 Character Levels,Flat,1.0,0, 30 ,300,0
2123,Mechanical Heart; Badge,Legendary,Prime,STR,Flat,1.0,0,0,20,8
2124,Mechanical Heart; Badge,Legendary,Prime,STR,Flat,1.0,0,21,40,10
2125,Mechanical Heart; Badge,Legendary,Prime,STR,Flat,1.0,0,41,50,12
2126,Mechanical Heart; Badge,Legendary,Prime,STR,Flat,1.0,0,51,70,14
2127,Mechanical Heart; Badge,Legendary,Prime,STR,Flat,1.0,0,71,90,16
2128,Mechanical Heart; Badge,Legendary,Prime,STR,Flat,1.0,0,91,300,18
2129,Mechanical Heart; Badge,Legendary,Prime,DEX,Flat,1.0,0,0,20,8
2130,Mechanical Heart; Badge,Legendary,Prime,DEX,Flat,1.0,0,21,40,10
2131,Mechanical Heart; Badge,Legendary,Prime,DEX,Flat,1.0,0,41,50,12
2132,Mechanical Heart; Badge,Legendary,Prime,DEX,Flat,1.0,0,51,70,14
2133,Mechanical Heart; Badge,Legendary,Prime,DEX,Flat,1.0,0,71,90,16
2134,Mechanical Heart; Badge,Legendary,Prime,DEX,Flat,1.0,0,91,300,18
2135,Mechanical Heart; Badge,Legendary,Prime,INT,Flat,1.0,0,0,20,8
2136,Mechanical Heart; Badge,Legendary,Prime,INT,Flat,1.0,0,21,40,10
2137,Mechanical Heart; Badge,Legendary,Prime,INT,Flat,1.0,0,41,50,12
2138,Mechanical Heart; Badge,Legendary,Prime,INT,Flat,1.0,0,51,70,14
2139,Mechanical Heart; Badge,Legendary,Prime,INT,Flat,1.0,0,71,90,16
2140,Mechanical Heart; Badge,Legendary,Prime,INT,Flat,1.0,0,91,300,18
2141,Mechanical Heart; Badge,Legendary,Prime,LUK,Flat,1.0,0,0,20,8
2142,Mechanical Heart; Badge,Legendary,Prime,LUK,Flat,1.0,0,21,40,10
2143,Mechanical Heart; Badge,Legendary,Prime,LUK,Flat,1.0,0,41,50,12
2144,Mechanical Heart; Badge,Legendary,Prime,LUK,Flat,1.0,0,51,70,14
2145,Mechanical Heart; Badge,Legendary,Prime,LUK,Flat,1.0,0,71,90,16
2146,Mechanical Heart; Badge,Legendary,Prime,LUK,Flat,1.0,0,91,300,18
2147,Mechanical Heart; Badge,Legendary,Prime,Weapon ATT,Flat,1.0,0,0,20,8
2148,Mechanical Heart; Badge,Legendary,Prime,Weapon ATT,Flat,1.0,0,21,50,10
2149,Mechanical Heart; Badge,Legendary,Prime,Weapon ATT,Flat,1.0,0,51,90,12
2150,Mechanical Heart; Badge,Legendary,Prime,Weapon ATT,Flat,1.0,0,91,300,14
2151,Mechanical Heart; Badge,Legendary,Prime,Magic ATT,Flat,1.0,0,0,20,8
2152,Mechanical Heart; Badge,Legendary,Prime,Magic ATT,Flat,1.0,0,21,50,10
2153,Mechanical Heart; Badge,Legendary,Prime,Magic ATT,Flat,1.0,0,51,90,12
2154,Mechanical Heart; Badge,Legendary,Prime,Magic ATT,Flat,1.0,0,91,300,14
2155,Mechanical Heart; Badge,Legendary,Prime,DEF,Flat,1.0,0,0,20,20
2156,Mechanical Heart; Badge,Legendary,Prime,DEF,Flat,1.0,0,21,50,50
2157,Mechanical Heart; Badge,Legendary,Prime,DEF,Flat,1.0,0,51,90,100
2158,Mechanical Heart; Badge,Legendary,Prime,DEF,Flat,1.0,0,91,300,200
2159,Mechanical Heart; Badge,Legendary,Prime,MaxHP,Flat,1.0,0,0,10,25
2160,Mechanical Heart; Badge,Legendary,Prime,MaxHP,Flat,1.0,0,11,20,50
2161,Mechanical Heart; Badge,Legendary,Prime,MaxHP,Flat,1.0,0,21,30,75
2162,Mechanical Heart; Badge,Legendary,Prime,MaxHP,Flat,1.0,0,31,40,100
2163,Mechanical Heart; Badge,Legendary,Prime,MaxHP,Flat,1.0,0,41,50,125
2164,Mechanical Heart; Badge,Legendary,Prime,MaxHP,Flat,1.0,0,51,60,150
2165,Mechanical Heart; Badge,Legendary,Prime,MaxHP,Flat,1.0,0,61,70,175
2166,Mechanical Heart; Badge,Legendary,Prime,MaxHP,Flat,1.0,0,71,80,200
2167,Mechanical Heart; Badge,Legendary,Prime,MaxHP,Flat,1.0,0,81,90,225
2168,Mechanical Heart; Badge,Legendary,Prime,MaxHP,Flat,1.0,0,91,100,250
2169,Mechanical Heart; Badge,Legendary,Prime,MaxHP,Flat,1.0,0,101,110,275
2170,Mechanical Heart; Badge,Legendary,Prime,MaxHP,Flat,1.0,0,11,300,300
2171,Mechanical Heart; Badge,Legendary,Prime,MaxMP,Flat,1.0,0,0,10,25
2172,Mechanical Heart; Badge,Legendary,Prime,MaxMP,Flat,1.0,0,11,20,50
2173,Mechanical Heart; Badge,Legendary,Prime,MaxMP,Flat,1.0,0,21,30,75
2174,Mechanical Heart; Badge,Legendary,Prime,MaxMP,Flat,1.0,0,31,40,100
2175,Mechanical Heart; Badge,Legendary,Prime,MaxMP,Flat,1.0,0,41,50,125
2176,Mechanical Heart; Badge,Legendary,Prime,MaxMP,Flat,1.0,0,51,60,150
2177,Mechanical Heart; Badge,Legendary,Prime,MaxMP,Flat,1.0,0,61,70,175
2178,Mechanical Heart; Badge,Legendary,Prime,MaxMP,Flat,1.0,0,71,80,200
2179,Mechanical Heart; Badge,Legendary,Prime,MaxMP,Flat,1.0,0,81,90,225
2180,Mechanical Heart; Badge,Legendary,Prime,MaxMP,Flat,1.0,0,91,100,250
